"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"18",0,0,1,1,14,2,1,0,1,1,1,1,18,1,48,27,27,48,109,0.6698440359,1.96985154717,24,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.309699458885,1,1.68028320509,40,1.1,"b"
"19",0,0,1,0,14,2,1,0,2,2,1,1,19,1,153,1,153,1,6,0.609846980318,1.78983964931,142,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.329686359226,1,1.12024438682,130,1.1,"b"
"20",1,1,1,1,14,2,1,1,1,0,1,1,20,1,10,160,160,10,79,0.359866960309,1.69988342502,155,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.479675693216,1,1.77015830762,168,1.1,"b"
"21",0,0,0,0,14,1,2,0,1,1,1,1,21,1,9,118,9,118,16,0.469815192606,1.15991623427,5,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.299664095808,1,1.79021581394,20,1.2,"b"
"22",0,0,0,1,14,1,2,0,2,2,1,1,22,1,148,8,8,148,45,0.449884176149,1.3398902753,14,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.30969705528,1,0.990282514053,28,1.2,"b"
"23",1,1,1,0,14,2,1,2,2,0,1,1,23,1,29,40,29,40,55,0.329927621358,0.960021392108,11,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.33963639423,1,1.23018931416,28,1.2,"b"
"24",1,1,0,0,14,1,2,1,1,0,1,1,24,1,90,3,90,3,52,0.359927651407,1.49001631449,65,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.339594631543,1,0.900191988174,80,1,"b"
"25",0,0,0,1,14,1,2,0,2,2,1,1,25,1,64,118,118,64,88,0.409900761042,1.96986747107,126,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.299631346654,1,1.17019255903,139,1.4,"b"
"26",1,1,1,1,14,2,1,1,1,0,1,1,26,1,23,142,142,23,138,0.309896855182,0.95000165248,151,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.299613019142,1,1.03025270932,164,1.3,"b"
"27",0,0,0,0,14,1,2,0,1,1,1,1,27,1,77,139,77,139,157,0.419931917811,1.83988576854,60,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.52962296407,1,1.380191868,78,1.4,"b"
"28",1,1,0,1,14,1,2,2,2,0,1,1,28,1,34,149,149,34,99,0.569877085505,1.86976231323,147,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.339692278107,1,1.38026607938,160,1.3,"b"
"29",0,0,1,0,14,2,1,0,2,2,1,1,29,1,24,41,24,41,58,0.439899889734,1.28983153713,29,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.329711597107,1,1.28027899878,45,1.5,"b"
"30",1,1,1,1,14,2,1,1,1,0,1,1,30,1,149,80,80,149,10,0.339842804049,1.43992001995,67,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.319644686675,1,1.44019192809,82,1.4,"b"
"31",0,0,1,0,14,2,1,0,2,2,1,1,31,1,137,87,137,87,94,0.849797045365,1.88992197288,134,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.31956957393,1,0.980155212972,147,1.2,"b"
"32",0,0,0,0,14,1,2,0,1,1,1,1,32,1,115,103,115,103,3,0.549935853716,1.85983901837,130,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.289560229903,1,1.07014989499,145,1.4,"b"
"33",0,0,0,1,14,1,2,0,2,2,1,1,33,2,79,158,158,79,119,0.619854401455,1.47988270394,154,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.699587180356,1,1.53021996016,141,1.2,"b"
"34",1,1,1,0,14,2,1,2,2,0,1,1,34,2,174,12,174,12,26,0.379987861779,1.41997097644,156,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.559649133349,1,1.55014466715,164,1.4,"b"
"35",0,0,0,0,14,1,2,0,1,1,1,1,35,2,37,12,37,12,106,0.469914942329,1.43996899346,24,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.429550555386,1,1.28009031557,38,1.4,"b"
"36",1,1,0,1,14,1,2,2,2,0,1,1,36,2,26,150,150,26,51,0.289810505572,1.12990238348,152,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.279657365703,1,1.35035017561,164,1.5,"b"
"37",0,0,1,0,14,2,1,0,2,2,1,1,37,2,163,22,163,22,156,0.769830816054,1.4599405708,152,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.429661722243,1,1.0402574264,137,1.4,"b"
"38",0,0,0,1,14,1,2,0,2,2,1,1,38,2,73,147,147,73,25,0.74988087119,2.28001460192,152,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.469697415821,1,1.19018937425,164,1,"b"
"39",0,0,0,0,14,1,2,0,1,1,1,1,39,2,92,89,92,89,50,0.629896374459,2.02991259881,113,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.379765528058,1,1.57019496264,131,1.1,"b"
"40",0,0,1,1,14,2,1,0,1,1,1,1,40,2,94,123,123,94,139,0.449916624853,2.1598345116,126,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.529606138814,1,1.34015917893,141,1,"b"
"41",0,0,0,1,14,1,2,0,2,2,1,1,41,2,126,42,42,126,114,0.719857405966,1.99988192277,48,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.339672448346,1,1.26022960464,34,1.4,"b"
"42",0,0,1,0,14,2,1,0,2,2,1,1,42,2,82,122,82,122,140,0.559943274857,1.79993660485,69,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.289656975121,1,1.27030252409,80,1.3,"b"
"43",0,0,1,1,14,2,1,0,1,1,1,1,43,2,3,45,45,3,9,0.649758888088,2.00003875817,42,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.329689063281,1,1.07034699083,59,1.5,"b"
"44",1,1,0,0,14,1,2,1,1,0,1,1,44,2,3,83,3,83,31,0.809919689455,1.47998095141,16,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.309703965653,1,0.930249704808,28,1.5,"b"
"45",0,0,0,0,14,1,2,0,1,1,1,1,45,2,72,67,72,67,34,0.459841121523,1.06998554831,34,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.549662443325,1,1.54021896867,47,1,"b"
"46",1,1,1,0,14,2,1,2,2,0,1,1,46,2,6,41,6,41,140,0.769901121585,2.06982570839,17,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.339564586448,1,1.21013811732,30,1.2,"b"
"47",1,1,1,1,14,2,1,1,1,0,1,1,47,2,86,67,67,86,15,0.369896314369,1.49986840247,52,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.309665808378,1,1.00023405131,37,1.1,"b"
"48",0,0,1,0,14,2,1,0,2,2,1,1,48,2,51,31,51,31,164,0.449897095539,1.70011116686,39,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.429647901499,1,1.05029369083,23,1,"b"
"49",1,1,1,0,14,2,1,2,2,0,1,1,49,2,92,15,92,15,79,0.319962864261,1.39992248365,116,"[ 1.5]",2,13,23,33,43,53,63,73,78,1,0.369713940625,1,1.34023128716,103,1.2,"b"
"50",1,1,0,0,14,1,2,1,1,0,1,1,50,2,172,28,172,28,40,0.299863294804,1.32990118167,136,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.259720340229,1,1.22022275435,121,1.2,"b"
"51",0,0,0,1,14,1,2,0,2,2,1,1,51,2,177,148,148,177,9,0.6598492337,2.45971433121,150,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.299715172474,1,1.54017360058,161,1.4,"b"
"52",1,1,1,1,14,2,1,1,1,0,1,1,52,2,71,125,125,71,113,0.269886099035,1.18993399092,138,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.319618847891,1,1.39014640976,123,1.3,"b"
"53",0,0,1,1,14,2,1,0,1,1,1,1,53,2,127,78,78,127,37,0.549871256757,1.81984749109,117,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.319731817461,1,1.08032947454,131,1.3,"b"
"54",1,1,0,1,14,1,2,2,2,0,1,1,54,2,29,13,13,29,125,0.349873960815,1.62985521268,14,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.289674701726,1,1.1002622937,29,1.5,"b"
"55",0,0,1,0,14,2,1,0,2,2,1,1,55,2,140,153,140,153,179,0.469836224172,1.59988042051,159,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.319714992205,1,1.5501927393,172,1.1,"b"
"56",0,0,0,0,14,1,2,0,1,1,1,1,56,2,69,144,69,144,77,0.649874862171,1.39988703043,40,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.349590935995,1,1.08012937419,53,1.1,"b"
"57",1,1,0,0,14,1,2,1,1,0,1,1,57,2,100,117,100,117,18,0.329824566674,1.43992422626,150,"[ 1.8]",2,13,23,33,43,53,63,73,78,1,0.289707450884,1,1.17048760189,119,1.3,"b"
"58",1,1,1,1,14,2,1,1,1,0,1,1,58,2,37,139,139,37,26,0.289924376488,1.25995168748,142,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.289661481882,1,1.2302313773,125,1.1,"b"
"59",1,1,0,1,14,1,2,2,2,0,1,1,59,2,53,114,114,53,5,0.299880120059,1.61988805197,130,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.399652979122,1,1.490218518,143,1.5,"b"
"60",1,1,0,1,14,1,2,2,2,0,1,1,60,2,14,72,72,14,17,0.259958297404,1.49012417639,65,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.299703454886,1,1.27020217346,54,1.1,"b"
"61",1,1,1,1,14,2,1,1,1,0,1,1,61,2,172,50,50,172,25,0.299869003375,1.67988841251,49,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.509648983123,1,1.4001850778,34,1.1,"b"
"62",1,1,0,0,14,1,2,1,1,0,1,1,62,2,83,64,83,64,179,0.279926569783,1.48009932909,66,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.259632608544,1,0.88017594409,51,1.4,"b"
"63",0,0,1,1,14,2,1,0,1,1,1,1,63,2,48,99,99,48,6,0.439909804616,1.89989123675,122,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.559684586566,1,1.400168553,107,1.3,"b"
"64",1,1,1,0,14,2,1,2,2,0,1,1,64,2,79,111,79,111,95,0.309989694531,0.910028152255,61,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.369632217957,1,1.14035266935,82,1.3,"b"
"65",1,1,0,0,14,1,2,1,1,0,1,1,65,3,118,166,118,166,105,0.329930325421,1.19001030547,122,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.289726980198,1,1.24040524828,108,1,"b"
"66",0,0,0,1,14,1,2,0,2,2,1,1,66,3,9,22,22,9,34,0.679866179133,1.64993585371,20,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.297299546619,1,1.19795272705,34,1.5,"b"
"67",1,1,1,0,14,2,1,2,2,0,1,1,67,3,43,45,43,45,116,0.31988715061,1.14996950423,36,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.329604636561,1,1.43011299961,48,1.4,"b"
"68",0,0,1,0,14,2,1,0,2,2,1,1,68,3,91,74,91,74,135,0.469850645819,1.45991773652,67,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.409600009614,1,1.30013640474,80,1,"b"
"69",0,0,1,0,14,2,1,0,2,2,1,1,69,3,138,95,138,95,139,0.519943034495,1.5899279819,145,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.38964135167,1,1.2702135906,159,1.1,"b"
"70",0,0,1,1,14,2,1,0,1,1,1,1,70,3,32,135,135,32,107,0.519853500104,1.75983180754,151,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.349723434876,1,1.26018003023,136,1.2,"b"
"71",0,0,1,1,14,2,1,0,1,1,1,1,71,3,107,2,2,107,149,0.619889253769,NA,174,"[ 1.7]",1,12,22,32,42,52,62,72,77,0,0.279697626138,0,NA,157,1.4,"b"
"72",0,0,0,1,14,1,2,0,2,2,1,1,72,3,42,46,46,42,9,0.949827691362,NA,21,"[ 1.7]",1,12,22,32,42,52,62,72,77,0,0.479596073706,1,1.76015509279,9,1,"b"
"73",0,0,0,1,14,1,2,0,2,2,1,1,73,3,88,73,73,88,46,0.459924346444,1.18008430654,22,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.299663194455,0,NA,39,1.2,"b"
"74",1,1,1,0,14,2,1,2,2,0,1,1,74,3,162,175,162,175,103,0.369848843115,1.59985428127,157,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.319657005166,1,1.37016011033,145,1.3,"b"
"75",0,0,0,0,14,1,2,0,1,1,1,1,75,3,125,8,125,8,11,0.549867350892,1.81989586369,144,"[ 1.5]",1,11,21,31,41,51,61,71,76,1,0.269665568019,1,1.0702123888,128,1.5,"b"
"76",0,0,0,0,14,1,2,0,1,1,1,1,76,3,162,144,162,144,50,0.499799298748,1.53991160732,151,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.299651476867,1,0.970212088345,136,1.5,"b"
"77",0,0,0,1,14,1,2,0,2,2,1,1,77,3,9,148,148,9,149,0.449867651343,1.16998885327,157,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.359690295132,1,1.33024159263,169,1.2,"b"
"78",1,1,0,1,14,1,2,2,2,0,1,1,78,3,146,77,77,146,176,0.269979839741,1.03997620428,60,"[ 1.5]",2,14,24,34,44,54,64,74,79,1,0.279680500433,1,0.930276144492,80,1.2,"b"
"79",1,1,1,1,14,2,1,1,1,0,1,1,79,3,114,164,164,114,1,0.309886940297,1.94982648956,163,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.279703034255,1,1.05019814742,176,1.2,"b"
"80",1,1,1,1,14,2,1,1,1,0,1,1,80,3,119,110,110,119,156,0.309944626886,1.46994588878,129,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.299686028731,1,1.23021274934,146,1.2,"b"
"81",1,1,0,1,14,1,2,2,2,0,1,1,81,3,136,71,71,136,117,0.339881562228,1.12996698044,67,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.269676083801,1,0.940315413434,87,1.2,"b"
"82",0,0,1,1,14,2,1,0,1,1,1,1,82,3,179,137,137,179,135,0.469847040407,1.16990082113,121,"[ 1.9]",1,12,22,32,42,52,62,72,77,1,0.299746419376,1,0.790326079445,139,1.5,"b"
"83",1,1,0,0,14,1,2,1,1,0,1,1,83,3,148,45,148,45,170,0.619853199652,1.51988745106,134,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.459673169426,1,1.86011994003,151,1.1,"b"
"84",1,1,0,0,14,1,2,1,1,0,1,1,84,3,141,99,141,99,122,0.289822523609,0.95993185772,140,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.56960547782,1,1.63012742126,123,1.1,"b"
"85",0,0,1,0,14,2,1,0,2,2,1,1,85,3,32,170,32,170,92,0.409858998355,1.36988339497,36,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.299669503926,1,1.4401961344,55,1.5,"b"
"86",0,0,1,0,14,2,1,0,2,2,1,1,86,3,26,37,26,37,21,0.38992467694,1.52989667491,21,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.369661662156,1,1.52019090655,7,1.1,"b"
"87",0,0,0,0,14,1,2,0,1,1,1,1,87,3,135,73,135,73,106,0.509880029924,1.67987158725,141,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.2997383072,1,1.18034720115,156,1,"b"
"88",1,1,0,0,14,1,2,1,1,0,1,1,88,3,5,19,5,19,80,0.349888682915,1.32996007007,7,"[ 2.]",2,13,23,33,43,53,63,73,78,1,1.41950137156,1,2.70999119679,20,1.3,"b"
"89",1,1,1,1,14,2,1,1,1,0,1,1,89,3,59,108,108,59,159,0.349861341874,1.59006558845,118,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.319679538985,1,0.97030012048,133,1.3,"b"
"90",1,1,0,1,14,1,2,2,2,0,1,1,90,3,15,173,173,15,3,0.269859058448,NA,171,"[ 1.7]",2,14,24,34,44,54,64,74,79,0,0.879616504371,0,NA,172,1.3,"b"
"91",0,0,1,1,14,2,1,0,1,1,1,1,91,3,117,111,111,117,149,0.529838687871,1.79983234836,144,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.309657395752,1,1.33017399116,128,1.4,"b"
"92",1,1,1,0,14,2,1,2,2,0,1,1,92,3,73,148,73,148,108,0.379845147567,1.52988886318,55,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.429706188992,1,1.70018537825,72,1.2,"b"
"93",1,1,0,1,14,1,2,2,2,0,1,1,93,3,14,58,58,14,133,0.30985148708,1.45997542311,67,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.339633690171,1,1.55010771168,50,1.4,"b"
"94",1,1,1,1,14,2,1,1,1,0,1,1,94,3,38,39,39,38,23,0.329884356419,1.49991947914,45,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.30965409079,1,1.47016341528,27,1.3,"b"
"95",0,0,0,0,14,1,2,0,1,1,1,1,95,3,118,76,118,76,122,0.519871226708,1.39990986471,124,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.289692728784,1,0.830260521041,105,1.5,"b"
"96",1,1,1,0,14,2,1,2,2,0,1,1,96,3,163,108,163,108,64,0.319920801121,1.65994387575,152,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.219738427382,1,0.94028236383,138,1,"b"
"97",0,0,1,0,14,2,1,0,2,2,1,1,97,4,131,140,131,140,100,0.399849774512,1.50983315957,140,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.35966716041,1,1.34019132718,153,1,"b"
"98",0,0,1,1,14,2,1,0,1,1,1,1,98,4,30,85,85,30,16,0.579896524683,1.56988279408,119,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.299709163453,1,1.57020487752,133,1.4,"b"
"99",1,1,1,0,14,2,1,2,2,0,1,1,99,4,166,4,166,4,68,0.299908362453,1.5597702151,147,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.26966316441,1,1.19018576884,161,1.4,"b"
"100",0,0,1,0,14,2,1,0,2,2,1,1,100,4,166,158,166,158,57,0.659848933246,2.18979187761,158,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.569591957526,1,1.66010491748,171,1.3,"b"
"101",1,1,1,0,14,2,1,2,2,0,1,1,101,4,159,53,159,53,133,0.319921101571,1.41991689526,150,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.299602202907,1,1.21011468214,136,1.1,"b"
"102",0,0,0,1,14,1,2,0,2,2,1,1,102,4,150,68,68,150,167,0.489897636355,1.37990493731,58,"[ 1.5]",1,12,22,32,42,52,62,72,77,1,0.289662683688,1,0.970249043814,76,1.1,"b"
"103",0,0,0,0,14,1,2,0,1,1,1,1,103,4,25,149,25,149,148,0.319945137653,1.70987732587,29,"[ 2.]",1,11,21,31,41,51,61,71,76,1,0.40963816689,1,1.2401967353,43,1.5,"b"
"104",1,1,1,0,14,2,1,2,2,0,1,1,104,4,37,143,37,143,102,0.319964366514,0.970031216857,32,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.319763965712,1,1.01029405137,47,1.3,"b"
"105",0,0,1,1,14,2,1,0,1,1,1,1,105,4,146,53,53,146,115,0.499904757042,1.40996505755,40,"[ 2.]",1,12,22,32,42,52,62,72,77,1,0.359641021172,1,1.45023480244,57,1.5,"b"
"106",1,1,1,1,14,2,1,1,1,0,1,1,106,4,169,106,106,169,157,0.349951477168,1.09999308963,120,"[ 1.9]",2,14,24,34,44,54,64,74,79,1,0.31961223797,1,1.07023402127,138,1.4,"b"
"107",0,0,0,1,14,1,2,0,2,2,1,1,107,4,56,160,160,56,113,0.549868552698,1.23999963946,154,"[ 1.6]",1,12,22,32,42,52,62,72,77,1,0.459725447898,1,1.43035095678,167,1.1,"b"
"108",1,1,0,1,14,1,2,2,2,0,1,1,108,4,110,134,134,110,158,0.359853740465,1.11990998489,146,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.329644896989,1,1.11019730616,161,1.4,"b"
"109",1,1,1,1,14,2,1,1,1,0,1,1,109,4,95,11,11,95,82,0.299875913744,0.950055733654,25,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.299673409787,1,1.51013841777,52,1.3,"b"
"110",0,0,0,0,14,1,2,0,1,1,1,1,110,4,95,46,95,46,166,0.589900640862,1.60987642451,118,"[ 1.9]",1,11,21,31,41,51,61,71,76,1,0.509589794281,1,1.43011540322,102,1.3,"b"
"111",0,0,1,1,14,2,1,0,1,1,1,1,111,4,108,8,8,108,2,0.589843555179,1.94983249858,20,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.48966028008,1,1.92022275435,4,1.1,"b"
"112",1,1,0,0,14,1,2,1,1,0,1,1,112,4,119,145,119,145,114,0.31992320473,1.5399049974,131,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.279676594571,1,1.42016506777,149,1.1,"b"
"113",1,1,0,0,14,1,2,1,1,0,1,1,113,4,104,169,104,169,39,0.30993020524,1.56979536284,115,"[ 2.]",2,13,23,33,43,53,63,73,78,1,0.269641231487,1,1.10023495266,135,1.2,"b"
"114",0,0,1,0,14,2,1,0,2,2,1,1,114,4,88,2,88,2,77,0.379913650391,1.28998506759,68,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.299693540004,1,1.31020301472,87,1.4,"b"
"115",1,1,0,0,14,1,2,1,1,0,1,1,115,4,46,105,46,105,152,0.259927651405,1.07989652468,56,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.289702643669,1,1.30026650002,74,1.4,"b"
"116",0,0,0,1,14,1,2,0,2,2,1,1,116,4,69,34,34,69,86,0.779800079919,1.65982579852,32,"[ 1.7]",1,12,22,32,42,52,62,72,77,1,0.399702253082,1,1.13050568904,49,1.1,"b"
"117",1,1,0,1,14,1,2,2,2,0,1,1,117,4,106,148,148,106,125,0.339882463577,1.48990424627,142,"[ 1.8]",2,14,24,34,44,54,64,74,79,1,0.329678547499,1,1.27020247391,160,1.5,"b"
"118",0,0,0,0,14,1,2,0,1,1,1,1,118,4,90,45,90,45,63,0.419868823101,1.5899451076,119,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.319658507418,1,0.980310846579,98,1.4,"b"
"119",1,1,0,0,14,1,2,1,1,0,1,1,119,4,22,94,22,94,105,0.339892979362,1.09998437655,37,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.62966953397,1,1.75012483738,63,1.4,"b"
"120",1,1,0,1,14,1,2,2,2,0,1,1,120,4,25,177,177,25,50,0.309874020906,1.75990782164,166,"[ 1.6]",2,14,24,34,44,54,64,74,79,1,0.279688011706,1,1.420252499,177,1.2,"b"
"121",1,1,1,0,14,2,1,2,2,0,1,1,121,4,89,19,89,19,121,0.299903254785,1.40996686026,51,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.329649403757,1,1.49012297458,68,1.2,"b"
"122",0,0,1,0,14,2,1,0,2,2,1,1,122,4,49,172,49,172,89,0.449867350893,1.55989249864,53,"[ 1.7]",1,11,21,31,41,51,61,71,76,1,0.329723314695,1,1.18046107207,70,1.4,"b"
