"","cond","cue","colcond","pside","subid","stimcol1","stimcol2","cuecol","probedcol","pcol","delay1","delay2","trialnum","block","ori1","ori2","targori","nontargori","pstartang","DT","CT","resp","ITI","arraytrig","cuetrig","prbontrig","moveontrig","moveofftrig","confontrig","confmovontrig","confmovofftrig","fbtrig","clickresp","confDT","confclicked","confCT","confang","DialConfInterv","session"
"67",1,1,1,0,3,2,1,2,2,0,1,1,67,3,170,51,170,51,144,0.569937710767,1.92991010408,148,"[ 1.6]",2,13,23,33,43,53,63,73,78,1,0.659642814077,1,1.64020187588,156,1.1,"a"
"68",0,0,1,0,3,2,1,0,2,2,1,1,68,3,109,43,109,43,150,1.06986665097,2.80982776493,85,"[ 1.6]",1,11,21,31,41,51,61,71,76,1,0.92965771415,1,1.61021133757,111,1.1,"a"
"69",1,1,0,0,3,1,2,1,1,0,1,1,69,3,105,41,105,41,21,0.979867092625,1.94992342667,114,"[ 1.7]",2,13,23,33,43,53,63,73,78,1,0.629685927765,1,1.46027066425,124,1.3,"a"
"70",1,1,0,1,3,1,2,2,2,0,1,1,70,3,26,19,19,26,54,0.69984913693,1.98996178998,39,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.679680774745,1,1.58022951259,52,1,"a"
"71",1,1,0,0,3,1,2,1,1,0,1,1,71,3,169,21,169,21,15,0.499950573605,1.75994348869,158,"[ 1.9]",2,13,23,33,43,53,63,73,78,1,0.659626889508,1,1.6101999199,142,1,"a"
"72",1,1,0,1,3,1,2,2,2,0,1,1,72,3,5,70,70,5,90,1.25985950895,2.62981693016,70,"[ 1.7]",2,14,24,34,44,54,64,74,79,1,0.709632252809,1,1.7202052892,61,1.1,"a"
"73",0,0,0,0,3,1,2,0,1,1,1,1,73,3,164,43,164,43,149,1.09978297469,2.70982034341,136,"[ 1.8]",1,11,21,31,41,51,61,71,76,1,0.619602648017,1,2.14016056206,122,1,"a"
"74",0,0,0,1,3,1,2,0,2,2,1,1,74,3,170,125,125,170,37,1.81970793073,3.1098425177,128,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.609628436912,1,1.83020975714,107,1.2,"a"
"75",1,1,1,1,3,2,1,1,1,0,1,1,75,3,121,89,89,121,158,1.76976205938,3.73969309981,109,"[ 2.]",2,14,24,34,44,54,64,74,79,1,0.609692435828,1,1.59024098137,99,1.5,"a"
"76",0,0,1,1,3,2,1,0,1,1,1,1,76,3,122,104,104,122,118,1.48982012109,2.44985927758,121,"[ 1.8]",1,12,22,32,42,52,62,72,77,1,0.779633211263,1,1.73018430773,108,1.1,"a"
